repo,file,function
data/raw/repos\research\delf\delf\python,feature_io.py,def DelfFeaturesToArrays(delf_features):
data/raw/repos\research\delf\delf\python,feature_io.py,def ParseFromString(string):
data/raw/repos\research\delf\delf\python,feature_io.py,def ReadFromFile(file_path):
data/raw/repos\research\delf\delf\python,feature_io_test.py,def create_data():
data/raw/repos\research\delf\delf\python,feature_io_test.py,def testConversionAndBack(self):
data/raw/repos\research\delf\delf\python,feature_io_test.py,def testConversionAndBackNoOrientations(self):
data/raw/repos\research\delf\delf\python,feature_io_test.py,def testWriteAndReadToFile(self):
data/raw/repos\research\delf\delf\python,feature_io_test.py,def testWriteAndReadToFileEmptyFile(self):
data/raw/repos\research\delf\delf\python,utils.py,def RgbLoader(path):
data/raw/repos\research\delf\delf\python,utils.py,"def ResizeImage(image, config, resize_factor=1.0):"
data/raw/repos\research\delf\delf\python,whiten.py,"def learn_whitening(descriptors, qidxs, pidxs):"
data/raw/repos\research\delf\delf\python,whiten.py,def cholesky(matrix):
data/raw/repos\research\delf\delf\python,whiten_test.py,def testApplyWhitening(self):
data/raw/repos\research\delf\delf\python,whiten_test.py,def testLearnWhitening(self):
data/raw/repos\research\delf\delf\python,whiten_test.py,def testCholeskyPositiveDefinite(self):
data/raw/repos\research\delf\delf\python,whiten_test.py,def testCholeskyNonPositiveDefinite(self):
data/raw/repos\research\delf\delf\python\datasets,generic_dataset.py,"def __getitem__(self, index):"
data/raw/repos\research\delf\delf\python\datasets,generic_dataset.py,def __len__(self):
data/raw/repos\research\delf\delf\python\datasets,generic_dataset_test.py,def testGenericDataset(self):
data/raw/repos\research\delf\delf\python\datasets,tuples_dataset.py,def __iter__(self):
data/raw/repos\research\delf\delf\python\datasets,tuples_dataset.py,def __next__(self):
data/raw/repos\research\delf\delf\python\datasets,tuples_dataset.py,"def _img_names_to_full_path(self, image_list):"
data/raw/repos\research\delf\delf\python\datasets,tuples_dataset.py,"def __getitem__(self, index):"
data/raw/repos\research\delf\delf\python\datasets,tuples_dataset.py,def __len__(self):
data/raw/repos\research\delf\delf\python\datasets,tuples_dataset.py,def __repr__(self):
data/raw/repos\research\delf\delf\python\datasets,tuples_dataset.py,"def create_epoch_tuples(self, net):"
data/raw/repos\research\delf\delf\python\datasets,tuples_dataset_test.py,def testCreateEpochTuples(self):
data/raw/repos\research\delf\delf\python\datasets,utils.py,"def pil_imagenet_loader(path, imsize, bounding_box=None, preprocess=True):"
data/raw/repos\research\delf\delf\python\datasets,utils.py,"def default_loader(path, imsize, bounding_box=None, preprocess=True):"
data/raw/repos\research\delf\delf\python\datasets,utils_test.py,def testDefaultLoader(self):
data/raw/repos\research\delf\delf\python\datasets,utils_test.py,def testDefaultLoaderWithBoundingBox(self):
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,compute_recognition_metrics.py,def main(argv):
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,compute_retrieval_metrics.py,def main(argv):
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,dataset_file_io.py,"def ReadSolution(file_path, task):"
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,dataset_file_io.py,"def ReadPredictions(file_path, public_ids, private_ids, ignored_ids, task):"
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,dataset_file_io_test.py,def testReadRecognitionSolutionWorks(self):
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,dataset_file_io_test.py,def testReadRetrievalSolutionWorks(self):
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,dataset_file_io_test.py,def testReadRecognitionPredictionsWorks(self):
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,dataset_file_io_test.py,def testReadRetrievalPredictionsWorks(self):
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,googlelandmarks.py,"def NormalizeImages(images, pixel_value_scale=0.5, pixel_value_offset=0.5):"
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,googlelandmarks.py,"def _ImageNetCrop(image, image_size):"
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,googlelandmarks.py,"def _ParseFunction(example, name_to_features, image_size, augmentation):"
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,googlelandmarks.py,def GoogleLandmarksInfo():
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,metrics.py,def _CountPositives(solution):
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,metrics.py,"def Top1Accuracy(predictions, recognition_solution):"
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,metrics.py,"def MeanAveragePrecision(predictions, retrieval_solution, max_predictions=100):"
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,metrics.py,"def MeanPrecisions(predictions, retrieval_solution, max_predictions=100):"
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,metrics.py,"def MeanMedianPosition(predictions, retrieval_solution, max_predictions=100):"
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,metrics_test.py,def _CreateRecognitionSolution():
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,metrics_test.py,def _CreateRecognitionPredictions():
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,metrics_test.py,def _CreateRetrievalSolution():
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,metrics_test.py,def _CreateRetrievalPredictions():
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,metrics_test.py,def testGlobalAveragePrecisionWorks(self):
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,metrics_test.py,def testGlobalAveragePrecisionIgnoreNonGroundTruthWorks(self):
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,metrics_test.py,def testTop1AccuracyWorks(self):
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,metrics_test.py,def testMeanAveragePrecisionWorks(self):
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,metrics_test.py,def testMeanAveragePrecisionMaxPredictionsWorks(self):
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,metrics_test.py,def testMeanPrecisionsWorks(self):
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,metrics_test.py,def testMeanMedianPositionWorks(self):
data/raw/repos\research\delf\delf\python\datasets\google_landmarks_dataset,metrics_test.py,def testMeanMedianPositionMaxPredictionsWorks(self):
data/raw/repos\research\delf\delf\python\datasets\revisited_op,dataset.py,def ReadDatasetFile(dataset_file_path):
data/raw/repos\research\delf\delf\python\datasets\revisited_op,dataset.py,"def _ParseGroundTruth(ok_list, junk_list):"
data/raw/repos\research\delf\delf\python\datasets\revisited_op,dataset.py,def ParseEasyMediumHardGroundTruth(ground_truth):
data/raw/repos\research\delf\delf\python\datasets\revisited_op,dataset.py,"def AdjustPositiveRanks(positive_ranks, junk_ranks):"
data/raw/repos\research\delf\delf\python\datasets\revisited_op,dataset.py,def ComputeAveragePrecision(positive_ranks):
data/raw/repos\research\delf\delf\python\datasets\revisited_op,dataset.py,"def ComputePRAtRanks(positive_ranks, desired_pr_ranks):"
data/raw/repos\research\delf\delf\python\datasets\revisited_op,dataset.py,"def ComputeMetrics(sorted_index_ids, ground_truth, desired_pr_ranks):"
data/raw/repos\research\delf\delf\python\datasets\revisited_op,dataset.py,"def _ParseSpaceSeparatedStringsInBrackets(line, prefixes, ind):"
data/raw/repos\research\delf\delf\python\datasets\revisited_op,dataset.py,def _ParsePrRanks(line):
data/raw/repos\research\delf\delf\python\datasets\revisited_op,dataset.py,"def _ParsePrScores(line, num_pr_ranks):"
data/raw/repos\research\delf\delf\python\datasets\revisited_op,dataset.py,def ReadMetricsFile(metrics_path):
data/raw/repos\research\delf\delf\python\datasets\revisited_op,dataset.py,"def CreateConfigForTestDataset(dataset, dir_main):"
data/raw/repos\research\delf\delf\python\datasets\revisited_op,dataset.py,"def _ConfigImname(cfg, i):"
data/raw/repos\research\delf\delf\python\datasets\revisited_op,dataset.py,"def _ConfigQimname(cfg, i):"
data/raw/repos\research\delf\delf\python\datasets\revisited_op,dataset_test.py,def testParseEasyMediumHardGroundTruth(self):
data/raw/repos\research\delf\delf\python\datasets\revisited_op,dataset_test.py,"def _AssertListOfDictsOfArraysAreEqual(ground_truth, expected_ground_truth):"
data/raw/repos\research\delf\delf\python\datasets\revisited_op,dataset_test.py,def testAdjustPositiveRanksWorks(self):
data/raw/repos\research\delf\delf\python\datasets\revisited_op,dataset_test.py,def testComputeAveragePrecisionWorks(self):
data/raw/repos\research\delf\delf\python\datasets\revisited_op,dataset_test.py,def testComputePRAtRanksWorks(self):
data/raw/repos\research\delf\delf\python\datasets\revisited_op,dataset_test.py,def testComputeMetricsWorks(self):
data/raw/repos\research\delf\delf\python\datasets\revisited_op,dataset_test.py,def testSaveMetricsFileWorks(self):
data/raw/repos\research\delf\delf\python\datasets\revisited_op,dataset_test.py,def testSaveAndReadMetricsWorks(self):
data/raw/repos\research\delf\delf\python\datasets\revisited_op,dataset_test.py,def testReadMetricsWithRepeatedProtocolFails(self):
data/raw/repos\research\delf\delf\python\datasets\sfm120k,dataset_download.py,def download_train(data_dir):
data/raw/repos\research\delf\delf\python\datasets\sfm120k,sfm120k.py,"def id2filename(image_id, prefix):"
data/raw/repos\research\delf\delf\python\datasets\sfm120k,sfm120k.py,def Sfm120kInfo(self):
data/raw/repos\research\delf\delf\python\datasets\sfm120k,sfm120k_test.py,def testId2Filename(self):
data/raw/repos\research\delf\delf\python\delg,extract_features.py,def main(argv):
data/raw/repos\research\delf\delf\python\delg,measure_latency.py,def _ReadImageList(list_path):
data/raw/repos\research\delf\delf\python\delg,measure_latency.py,def main(argv):
data/raw/repos\research\delf\delf\python\delg,perform_retrieval.py,"def _ReadDelgGlobalDescriptors(input_dir, image_list):"
data/raw/repos\research\delf\delf\python\delg,perform_retrieval.py,def main(argv):
data/raw/repos\research\delf\delf\python\detect_to_retrieve,aggregation_extraction.py,"def _ReadMappingBasenameToBoxNames(input_path, index_image_names):"
data/raw/repos\research\delf\delf\python\detect_to_retrieve,boxes_and_features_extraction.py,"def _WriteMappingBasenameToIds(index_names_ids_and_boxes, output_path):"
data/raw/repos\research\delf\delf\python\detect_to_retrieve,cluster_delf_features.py,def __init__(self):
data/raw/repos\research\delf\delf\python\detect_to_retrieve,cluster_delf_features.py,"def after_create_session(self, session, coord):"
data/raw/repos\research\delf\delf\python\detect_to_retrieve,cluster_delf_features.py,def main(argv):
data/raw/repos\research\delf\delf\python\detect_to_retrieve,cluster_delf_features.py,def _get_input_fn():
data/raw/repos\research\delf\delf\python\detect_to_retrieve,cluster_delf_features.py,def _input_fn():
data/raw/repos\research\delf\delf\python\detect_to_retrieve,cluster_delf_features.py,def _initializer_fn(sess):
data/raw/repos\research\delf\delf\python\detect_to_retrieve,extract_aggregation.py,def main(argv):
data/raw/repos\research\delf\delf\python\detect_to_retrieve,extract_index_boxes_and_features.py,def main(argv):
data/raw/repos\research\delf\delf\python\detect_to_retrieve,extract_query_features.py,def main(argv):
data/raw/repos\research\delf\delf\python\detect_to_retrieve,image_reranking.py,def _InliersInitialScoresSorting(k):
data/raw/repos\research\delf\delf\python\detect_to_retrieve,perform_retrieval.py,"def _ReadAggregatedDescriptors(input_dir, image_list, config):"
data/raw/repos\research\delf\delf\python\detect_to_retrieve,perform_retrieval.py,def main(argv):
data/raw/repos\research\delf\delf\python\examples,detector.py,def MakeDetector(model_dir):
data/raw/repos\research\delf\delf\python\examples,detector.py,def DetectorFn(images):
data/raw/repos\research\delf\delf\python\examples,extractor.py,def MakeExtractor(config):
data/raw/repos\research\delf\delf\python\examples,extractor.py,"def ExtractorFn(image, resize_factor=1.0):"
data/raw/repos\research\delf\delf\python\examples,extract_boxes.py,def _ReadImageList(list_path):
data/raw/repos\research\delf\delf\python\examples,extract_boxes.py,"def _FilterBoxesByScore(boxes, scores, class_indices, score_threshold):"
data/raw/repos\research\delf\delf\python\examples,extract_boxes.py,"def _PlotBoxesAndSaveImage(image, boxes, output_path):"
data/raw/repos\research\delf\delf\python\examples,extract_boxes.py,def main(argv):
data/raw/repos\research\delf\delf\python\examples,extract_features.py,def _ReadImageList(list_path):
data/raw/repos\research\delf\delf\python\examples,extract_features.py,def main(unused_argv):
data/raw/repos\research\delf\delf\python\examples,match_images.py,def main(unused_argv):
data/raw/repos\research\delf\delf\python\normalization_layers,normalization.py,def __init__(self):
data/raw/repos\research\delf\delf\python\normalization_layers,normalization.py,"def call(self, x, axis=1):"
data/raw/repos\research\delf\delf\python\normalization_layers,normalization_test.py,def testL2Normalization(self):
data/raw/repos\research\delf\delf\python\pooling_layers,pooling.py,"def call(self, x, axis=None):"
data/raw/repos\research\delf\delf\python\pooling_layers,pooling.py,"def call(self, x, axis=None):"
data/raw/repos\research\delf\delf\python\pooling_layers,pooling.py,"def __init__(self, power=3.):"
data/raw/repos\research\delf\delf\python\pooling_layers,pooling.py,"def call(self, x, axis=None):"
data/raw/repos\research\delf\delf\python\pooling_layers,pooling.py,"def call(self, x):"
data/raw/repos\research\delf\delf\python\pooling_layers,pooling.py,"def mac(x, axis=None):"
data/raw/repos\research\delf\delf\python\pooling_layers,pooling.py,"def spoc(x, axis=None):"
data/raw/repos\research\delf\delf\python\pooling_layers,pooling.py,"def gem(x, axis=None, power=3., eps=1e-6):"
data/raw/repos\research\delf\delf\python\pooling_layers,pooling_test.py,def testMac(self):
